"숙주나물, 찐것",16,94.8,1.96,0.11,2.9,0,1.7,4,5.04,1508,0,0
"순무, 전체, 생것",27,91.6,1.5,0.09,5.65,1.93,2.7,59,4.31,1151,0,0
"순무, 전체, 데친것",28,91.7,1.32,0.09,6.04,2.3,2.2,25,8.69,964,0,0
"순무, 뿌리, 생것",30,91.2,1.1,0.07,6.88,3.7,2.5,46,3.89,859,0,0
"순무, 뿌리, 데친것",33,90.3,1.28,0.09,7.51,2.98,2.2,47,20.77,986,0,0
"순무, 염절임",23,90.5,1,0.2,4.9,-,1.9,1100,19,-953,0,-
"순무, 잎, 생것",21,91.9,2.05,0.17,4.14,0.12,3,68,3.91,1539,0,0
"순무, 잎, 데친것",20,93,1.58,0.18,4.17,0,3.1,26,27.11,1135,0,0
"순무, 잎, 염절임",29,87.9,2.3,0.2,6,-,3.6,910,44,-2295,0,-
"스테비아, 생것",40,87,2.4,0.32,8.71,0,5.4,1,3.32,1871,0,0
"스테비아, 말린것",303,5.6,14.2,2,70.5,-,63,111,0,-,-,-
"시금치, 생것",33,89.4,3.1,0.5,6,-,-,54,60,-,-,-
"시금치, 데친것",23,91.7,3.4,0.1,3.8,-,-,11,40,-,-,-
"시금치, 노지, 생것",29,89.1,4.15,0.43,4.37,0,3.2,20,50.44,3192,0,0
"시금치, 노지, 데친것",37,87.8,4.78,0.79,5.2,0,3.6,13,43.81,4072,0,0
"시금치, 포항초, 생것",35,87.8,3.56,0.46,6.17,0,3.3,20,66.45,2970,0,0
"시금치, 포항초, 데친것",34,88.4,4.19,0.63,5.17,0,3.7,57,50.98,3391,0,0
"시금치, 하우스, 생것",27,90.1,2.6,0.33,5.1,1.61,2.9,37,43.7,2228,0,0
"시금치, 하우스, 데친것",32,89.2,3.01,0.49,5.82,0.63,3.4,31,36.97,2609,0,0
"시금치, 섬초, 생것",24,91.5,3.11,0.34,3.72,0,3.1,16,43.91,2346,0,0
"시금치, 섬초, 데친것",32,89.1,4.12,0.55,4.81,0,3.2,15,42.35,3447,0,0
"신선초(명일엽), 생것",24,92,1.08,0.14,5.66,1.95,2.8,31,15.45,774,0,0
"쌈추, 생것",25,91.1,3.07,0.23,4.29,0,3.2,29,28,2348,0,0
"쌈추, 싸미나, 생것",20,92.5,2.7,0.3,3,-,-,53,93,-,-,-
"쌈추, 홍쌈추, 생것",24,90.9,3.54,0.27,3.57,0,2.6,43,39.43,2737,0,0
"쑥, 생것",37,87.3,3.4,0.38,7.04,0,5.9,3,6.57,3069,0,0
"쑥, 말린것",272,5.2,25.8,2.05,53.8,0.16,44.4,39,0,20043,0,0
"쑥, 데친것",39,87.9,3.71,0.63,6.79,0,6,3,2.61,3235,0,0
"쑥, 사자발쑥, 생것",56,83,2.6,0.5,12.7,-,4.9,3,89,-,-,-
"쑥, 사자발쑥, 데친것",55,83.4,1.9,0.3,13.3,-,-,13,26,-,-,-
"쑥갓, 생것",15,94.6,1.93,0.17,2.35,0,2.4,145,10.4,1341,0,0
"쑥갓, 데친것",21,92.8,2.1,0.3,3.8,0,2.9,135,5.46,1539,0,0
"쑥부쟁이, 생것",26,91.6,2.92,0.72,3.53,0.08,3,1,9.47,4125,0,0
"씀바귀, 생것",43,85.8,2.9,0.4,9.2,-,-,36,7,-,-,-
"씀바귀, 데친것",31,90,2.6,0.2,6.3,-,-,19,2,-,-,-
"씀바귀, 뿌리, 생것",71,80.5,2.54,0.13,16.24,5.05,4,3,4.3,1644,0,0
"아스파라거스, 생것",17,94.5,2.02,0.34,2.53,1.35,1.7,3,14,1432,0,0
"아스파라거스, 데친것",17,94.3,2.08,0.19,2.81,1.24,2.8,4,15.48,1492,0,0
"아스파라거스, 통조림",14,94.4,1.1,0.1,3,-,-,387,6,-,-,-
"아스파라거스, 하얀색, 생것",21,93.6,1.85,0.53,3.51,3.49,1.9,0,2.56,1548,0,0
"아욱, 생것",37,87.4,3.08,0.31,7.64,0,4.5,37,41.21,2766,0,0
"아욱, 데친것",31,89.7,3.52,0.49,5.2,0,3.9,17,27.82,2934,0,0
"아이비카, 닥풀, 말린것",260,11.1,27.7,4.4,43.7,-,-,-,1,-,-,-
"아주까리, 순, 말린것",287,8.1,36.8,3.1,48,-,-,50,115,-,-,-
"아주까리, 잎, 생것",82,73.3,5.8,0.5,17.8,-,-,7,244,-,-,-
"아티초크, 생것",47,84.94,3.27,0.15,10.51,0.99,5.4,94,11.7,-,0,0
"아티초크, 삶은것",53,84.08,2.89,0.34,11.95,0.99,5.7,60,7.4,-,0,0
"아티초크, 냉동",38,88.59,2.63,0.43,7.75,-,3.9,47,5.3,-,0,0
"아티초크, 냉동, 삶은것",45,86.5,3.11,0.5,9.18,0.84,4.6,53,5,-,0,0
"알로에, 과육, 생것",3,99.1,0.1,-,0.7,-,0.4,13,5,-,-,-
알로에 음료,40,88.8,0,0,11.09,9.21,0.7,20,6.7,0,0,0
"알팔파, 싹, 생것",21,92.8,3.53,0.2,3.14,0.34,2.6,5,1.85,2611,0,0
"양배추, 생것",33,89.7,1.68,0.08,7.92,4.79,2.7,8,19.56,1366,0,0
"양배추, 데친것",32,90,1.71,0.12,7.56,5.2,2.4,7,40.26,1420,0,0
"양배추, 찐것",32,90.2,1.68,0.12,7.41,4.24,2.3,6,29.19,1416,0,0
"양배추, 적양배추, 생것",41,87.3,2.13,0.21,9.53,4.77,4.7,7,14.57,1300,0,0
"양배추, 적양배추, 싹, 생것",39,89.7,3.38,1.77,4.6,0.73,3.4,8,31.92,2625,0,0
"양배추 샐러드, 코울슬로",153,73.42,0.95,9.91,14.89,12.19,1.9,203,14.6,-,4,0.037
"양상추, 생것",18,94.5,0.6,0,4.6,-,1.5,2,0,-,-,-
"양상추, 적양상추, 생것",18,93.9,1.51,0.22,3.49,0.89,2.4,-,1.92,1134,0,0
"양파, 생것",27,92,0.95,0.04,6.68,5.74,1.7,3,5.88,740,0,0
"양파, 말린것",340,5.9,11.7,1,78,-,-,7,32,-,-,-
"양파, 데친것",27,91.9,0.84,0.04,6.93,4.55,1.5,3,6.49,718,0,0
"양파, 중국산, 생것",30,91.8,0.9,0.1,7,-,-,2,17,-,-,-
"양파, 자색 양파, 생것",30,91.1,0.75,0.02,7.77,3.32,1.5,1,-,541,0,0
"양파, 레드프라임, 생것",37,90,0.46,0.63,8.56,6.56,2.8,0,3.39,577,0,0
"양파, 썬파워, 생것",32,91.3,0.52,0.47,7.38,6,1,0,3.51,468,0,0
"양파, 샬롯, 생것",80,79.6,2.28,2.54,14.84,2.1,-,0,3.76,2451,0,0
"양파링, 튀김옷, 냉동",258,51.22,3.15,14.1,30.53,-,1.8,246,4.6,3077,0,-
"양파링, 튀김옷, 튀긴것(튀김옷)",411,24.52,3.86,25.23,43.58,5.43,2.7,776,1.4,-,0,0.164
양파 장아찌,79,73,1.59,0.05,21.01,15.43,2,1442,0.47,1498,0,0
"양하, 생것",13,95.6,0.6,0.1,2.8,-,-,1,3,-,-,-
"어수리, 생것",31,88.5,4.4,0.3,5,-,-,-,-,-,-,-
"어수리, 잎, 생것",45,84.9,2.4,0.3,10.4,-,-,16,253,-,-,-
"얼갈이배추, 생것",14,95,1.22,0.08,2.78,0.55,2.5,54,21.84,864,0,0
"얼갈이배추, 데친것",14,95.1,2,0.14,2.17,0.89,1.1,36,13.01,911,0,0
"얼갈이배추, 염절임",15,93.6,1.91,0.11,2.5,0.59,1,393,3.83,845,0,0
"얼레지, 뿌리, 말린것",339,9.4,5.6,0.4,83.3,-,-,7,13,-,-,-
"음나무(엄나무, 개두릅), 잎, 생것",41,86,6.94,0.67,5.2,0.36,4,1,21.69,4457,0,0
"음나무(엄나무, 개두릅), 잎, 데친것",37,87.3,7.05,0.75,3.86,0,3.5,3,10.61,4625,0,0
"엉겅퀴, 말린것",267,8.6,22.4,1.6,55.6,-,-,7,8,-,-,-
"엉겅퀴, 삶아서 말린것",279,8,27.4,2.2,54.2,-,-,7,6,-,-,-
"여주(고야), 생것",22,93.3,1.28,0.36,4.48,0.36,3.7,0,73.01,2321,0,0
"연근, 생것",75,80,1.63,0.07,17.28,1.81,3.3,21,28.35,1396,0,0
"연근, 데친것",62,84,1.07,0.08,14.41,0.59,2.8,6,17.32,873,0,0
연근 조림,261,34.3,2.1,1.3,60.2,-,4.3,668,0,-,-,-
"열대비름(아마란스), 잎, 생것",45,84.2,5.8,0.9,6.5,-,-,-,23,-,-,-
"열무, 생것",14,94.5,2.08,0.21,1.99,0,1.3,48,7.25,826,0,0
"열무, 데친것",19,93.4,2.69,0.25,2.95,0,2.8,30,9.62,1968,0,0
"염교(락교), 뿌리줄기, 생것",118,68.3,1.4,0.2,29.3,-,20.7,2,23,1002,0,-
"염교(락교) 장아찌, 초절임",93,74.3,0.52,1,21.79,18.72,2.6,840,0,419,0,0
"영아자, 생것",34,88.1,2.5,0.1,7.7,-,-,14,109,-,-,-
"영아자, 말린것",278,7.2,23.8,3.1,54.4,-,-,15,36,-,-,-
"영아자, 데친것",36,88.6,2.5,0.2,7.8,-,-,6,91,-,-,-
"오이, 다다기, 생것",14,95.2,1.22,0.02,3.05,1.38,0.7,3,11.25,666,0,0
"오이, 겨울살이청장, 생것",13,95.7,0.8,0,3.1,-,-,3,0,-,-,-
"오이, 늙은오이, 생것",9,96.6,1.19,0.03,1.71,0.85,1.5,5,0.82,702,0,0
"오이, 취청, 생것",13,95.6,1.15,0.03,2.81,1.47,0.5,2,1.52,646,0,0
"오이 피클, 초절임",91,71.6,0.38,0.12,25.07,22.69,2.1,1040,0,160,0,0
"오이지, 염절임",10,92.5,0.63,0.12,2.1,1.07,1.3,1647,0,465,0,0
"오크라, 생것",30,90.2,2.1,0.2,6.6,1.9,5,4,11,1692,Tr,-
"오크라, 데친것",33,89.4,2.1,0.1,7.6,-2.1,5.2,4,7,-1692,Tr,-
"옥수수, 순, 생것",40,89.2,1.7,0.3,8.2,-,-,-,22,-,-,-
"왕호장잎, 생것",79,76.3,4.9,1.6,15.1,-,-,15,132,-,-,-
"우엉, 생것",69,81,2.61,0.06,15.29,2.87,4.6,6,0.61,1444,0,0
"우엉, 데친것",52,86.1,1.88,0.09,11.34,0.69,5.4,5,1.01,1249,0,0
"우엉조림, 장조림",149,60.3,2.1,0.3,34.37,17.4,4.8,1092,0.11,1898,0,0
"울금, 뿌리줄기, 생것",87,78.5,1.79,2.56,15.73,3.83,3.1,11,2.41,1856,0,0
"울외장아찌, 염절임",67,74.2,5.1,0.3,13.1,-,-,3487,0,-,-,-
"원추리, 생것",35,88.7,3.55,0.36,6.48,2.51,2.2,1,12.05,2201,0,0
"원추리, 데친것",28,90.7,3.22,0.29,5.09,1.78,2.3,1,14.83,2071,0,0
"유채, 싹, 생것",78,84.5,3.4,4.6,6.8,-,6.4,5,10,-,-,-
"유채, 잎, 생것",31,89.3,3.65,0.31,5.38,0.56,3.2,13,44.3,3103,0,0
"유채, 잎, 데친것",27,90.7,4.27,0.37,3.67,0.36,3.4,8,58.43,2609,0,0
"유채, 동채, 생것",29,89.7,4.13,0.32,4.57,0.6,3.4,11,61.38,3108,0,0
"유채, 동채, 데친것",30,89.6,4.45,0.4,4.55,0.62,3.9,15,65.6,2841,0,0
"유채, 서양종, 잎줄기, 생것",35,88.3,4.1,0.4,6,-,3.7,12,110,-3883,0,-
"유채, 서양종, 잎줄기, 데친것",31,90,3.6,0.4,5.3,-,4.1,10,55,-3388,0,-
"잇꽃(홍화), 잎, 생것",45,85.7,3.9,0.4,9,-,-,5,62,-,-,-
"비비추(이밥추), 생것",48,84.4,3,0.6,10.1,-,-,3,13,-,-,-
"자운영, 생것",40,87.2,4.6,0.6,6.6,-,-,-,2,-,-,-
"잔대, 뿌리, 생것",79,78.2,2.1,0.2,18.6,-,7.3,8,2,-,-,-
"잔대, 순, 생것",55,84.2,3.4,0.9,9.9,-,6.1,1,18,-,-,-
"적하수오잎, 잎, 생것",35,88.2,2.1,0.3,7.6,-,-,14,45,-,-,-
"전호, 생것",23,90.8,3.1,0.1,4.2,-,-,62,73,-,-,-
"제비쑥, 생것",35,88.2,4.5,0.7,5,-,-,-,48,-,-,-
"조뱅이, 생것",47,84.5,4,0.2,10.1,-,-,-,5,-,-,-
"좀홍당무, 뿌리, 생것",18,94.6,0.5,0.1,4.1,2.7,1.4,19,12,452,0,-
"죽순, 순, 생것",24,91.6,3.48,0.22,3.77,1.11,2.8,0,8.03,2495,0,0
"죽순, 순, 삶아서 말린것",314,5.4,28.31,4.69,57.62,2.27,44.8,11,0,26109,0,0
"죽순, 순, 삶은것",19,93.3,2.29,0.28,3.12,0.41,2.3,0,0,1543,0,0
"죽순, 순, 데친것",30,90.1,3.2,0.3,5.5,-,-,6,8,-,-,-
"죽순, 순, 통조림",16,95.5,1.3,0.3,2.8,-,-,2,0,-,-,-
"줄나물, 말린것",236,18.7,29.7,1.7,41.9,-,-,-,0,-,-,-
"진달래꽃, 생것",26,92.2,1,0.1,6.3,-,-,17,6,-,-,-
"질경이, 생것",48,83.8,3,0.2,10.8,-,-,16,7,-,-,-
"질경이, 데친것",45,85.8,2.4,0.1,10.7,-,-,14,2,-,-,-
"참나물, 야생, 생것",39,86.7,3.5,0.4,7.6,-,-,4,15,-,-,-
"참나물, 야생, 말린것",309,6.1,5.9,3.5,74.3,-,-,-,4,-,-,-
"참나물, 재배, 생것",20,92.8,1.58,0.19,4.09,0,2.6,18,3.81,915,0,0
"참나물, 재배, 말린것",308,5.2,8.5,3.8,71.6,-,-,-,4,-,-,-
"참나물, 재배, 데친것",22,92.8,1.39,0.23,4.54,0,2.7,16,8.95,994,0,0
"참반디, 말린것",288,8,12.6,2.7,65.7,-,-,6,23,-,-,-
"참빗살나무, 잎, 생것",61,80.1,7.4,0.7,10.3,-,-,2,45,-,-,-
"참죽나물, 생것",46,84.2,6.26,0.36,7.78,1.56,-,1,9.23,5009,0,0
"참죽나물, 말린것",280,8,27.9,1,57,-,-,37,39,-,-,-
"참죽나물, 삶아서 말린것",269,11.3,34.44,3.13,44.54,8.31,34.2,11,138.84,32605,0,0.03
"참죽나물, 삶아서 말린것, 삶은것",52,83.2,7.28,0.74,7.89,0.38,-,4,0,5946,0,0.01
"참죽나물, 데친것",44,85.5,6,0.51,6.89,1.14,-,2,67.84,4852,0,0
"청경채, 생것",10,95.9,1.41,0.09,1.64,0,1.2,17,18.51,914,0,0
"청경채, 데친것",11,95.6,1.6,0.13,1.81,0,1.3,15,18.51,1099,0,0
"초석잠, 뿌리, 생것",76,79.2,2.3,0.56,17,0.17,2.7,1,5.2,2061,0,0
"총각무, 생것",22,92.5,1.38,0.07,5.18,2.19,2.7,29,15.56,956,0,0
"총각무, 뿌리, 생것",30,91.1,1.16,0.05,6.99,3.34,2.8,27,16.89,839,0,0
"총각무, 잎, 생것",24,91.6,1.97,0.34,4.59,0.61,3,68,26.28,1572,0,0
"취나물, 개미취, 생것",53,82.7,4.2,0.3,11.3,-,-,38,9,-,-,-
"취나물, 미역취, 생것",48,84.6,3.7,0.6,9.6,-,-,20,32,-,-,-
"취나물, 참취, 생것",51,83.9,2.61,0.38,11.66,2.55,4.8,5,12.86,2467,0,0
"취나물, 참취, 말린것",265,11.7,22.2,2.3,53.6,-,-,-,6,-,-,-
"취나물, 참취, 말린것, 삶은것",55,83.2,3,0.5,12.3,-,11.3,15,0,-,-,-
"취나물, 참취, 삶아서 말린것",299,5.4,26.85,3.67,56.82,3.43,38.5,70,0,23529,0,0.02
"취나물, 참취, 삶아서 말린것, 데친것",49,85.3,4.9,0.97,8.22,0,7.1,5,0,3758,0,0
"취나물, 참취, 데친것",49,85.1,2.77,0.5,10.54,0.63,4.5,8,12,2698,0,0
"치커리, 치콘, 생것",14,95.4,1.19,0.25,2.62,-,1.3,0,1.75,1633,0,0
"치커리, 뿌리, 생것",72,80,1.4,0.2,17.51,8.73,1.5,50,5,-,0,0
"치커리, 잎, 생것",16,94,1.7,0.21,2.95,0,2,136,2.11,1142,0,0
"치커리, 적치커리, 잎, 생것",25,91.3,2.3,0.2,5,-,-,57,48,-,-,-
"칠면초, 생것",27,88.6,2.7,0.3,5,-,-,673,36,-,-,-
"케일, 생것",26,89.9,3.11,0.24,4.61,0,3.2,47,-,2126,0,0
"케일, 꽃케일, 생것",33,88.5,3.3,0.2,6.5,-,-,103,105,-,-,-
"케일, 로얄채, 생것",49,84.6,2.7,0.3,11.1,-,-,11,76,-,-,-
"케일, 쌈채소, 생것",27,89.7,3.5,0.4,4.1,-,4,83,-,-,-,-
"케일, 적꽃케일, 생것",31,89.7,3.1,0.3,5.8,-,-,65,109,-,-,-
"케일, 하우스, 생것",22,91.6,2,0.3,4.2,-,4.4,50,-,-,-,-
"콜라비, 생것",22,92.8,1.16,0.05,5.16,1.55,2.4,7,-,821,0,0
"콜라비, 데친것",21,93.1,1,Tr,5.2,-2.3,2.3,7,37,-649.3,0,-
"콩나물, 생것",36,89.5,4.64,1.36,3.8,0.35,1.6,1,1.8,4612,0,0
"콩나물, 말린것",406,5.1,45.7,10.8,32.5,-,-,42,0,-,-,-
"콩나물, 가루 ",409,5.5,45.4,11.6,31.7,-,-,41,0,-,-,-
"콩나물, 삶은것",33,91,4.52,1.51,2.55,0.62,2,1,1.07,4335,0,0
"콩나물, 녹색콩나물, 생것",27,91.1,4.2,0.9,2.7,-,-,5,17,-,-,-
"콩잎, 잎, 생것",94,69.9,6.6,0.3,21,-,-,-,16,-,-,-
"털머위, 잎, 생것",51,84.4,1.9,0.6,11.7,-,-,427,8,-,-,-
"털머위, 줄기, 생것",62,81.4,0.5,0.1,16.9,-,-,260,7,-,-,-
"토란대, 줄기, 생것",16,94.6,0.28,0.05,4.25,1.52,1.3,1,4.12,190,0,0
"토란대, 줄기, 말린것",261,14.6,7.4,1.1,65.5,-,-,11,0,-,-,-
"토란대, 줄기, 말린것, 데친것",20,94,0.5,0.1,4.9,-,-,2,0,-,-,-
"토란대, 줄기, 데친것",20,93.6,0.4,-,5.3,-,-,1,0,-,-,-
"토마토, 생것",19,93.9,1.03,0.18,4.26,2.37,2.6,2,14.16,561,0,0
"토마토, 데친것",17,94.4,0.7,0.14,4.06,2.08,0.9,2,14.8,549,0,0
"토마토, 통조림",20,93.3,0.9,0.2,4.4,-3.6,1.3,4,10,-1058.3,0,-
"토마토, 방울토마토, 생것",25,92.3,1,0.13,6.02,3.89,2.1,5,11.37,885,0,0
"토마토, 유기재배, 생것",17,94.6,0.9,0.1,3.9,-,-,15,10,-,-,-
"토마토, 흑토마토, 생것",21,93.6,0.68,0.04,5.22,2.96,0.9,2,-,583,0,0
"토마토, 흑토마토, 데친것",19,94.1,0.66,0.03,4.78,2.74,1.2,2,-,564,0,0
"토마토, 대저, 생것",23,92.7,0.76,0.04,5.87,1.45,1.9,6,16.37,733,0,0
"토마토, 대저, 데친것",26,91.8,0.94,0.06,6.5,3.85,1.7,7,17.54,626,0,0
"토마토, 과채 음료",41,88.4,0.4,0.02,10.92,8.4,1.3,27,11.32,370,0,0
토마토 페이스트,98,73.5,4.22,0.24,19.68,11.78,4.7,113,11.2,3395,0,0
"토마토, 퓨레, 통조림",41,86.9,1.9,0.1,9.9,-5.2,1.8,19,10,-1566,0,-
"토스카노(잎브로콜리), 생것",40,86.4,4.7,0.6,6.7,-,-,189,118,-,-,-
"퉁퉁마디(함초), 노지, 생것",19,90.3,1.4,0.15,3.97,0,4.5,1409,8.01,858,0,0
"퉁퉁마디(함초), 하우스, 생것",19,89.8,1.34,0.15,4.13,0,3.3,1573,6.4,741,0,0
퉁퉁마디환(함초환),262,4.3,9.28,6.14,52.6,0.94,-,7935,1.14,5785,0,0.02
"파, 생것",29,91.4,1.2,0.2,6.7,-,-,17,11,-,-,-
"파, 골파, 생것",29,91,1.5,0.2,6.5,-,-,4,-,-,-,-
"파, 실파, 생것",16,94.3,1.5,0.1,3.2,-,-,2,24,-,-,-
"파, 쪽파, 생것",21,93,1.73,0.14,4.24,1.2,1.1,0,13.69,1108,0,0
"파, 대파, 생것",23,92.8,1.78,0.15,4.8,2.63,1.6,0,3.55,1082,0,0
"파드득나물(삼엽채), 생것",25,90.8,1.8,0.1,5.5,-,-,15,68,-,-,-
"파슬리, 생것",36,87.6,3.2,0.5,6.8,-,-,35,139,-,-,-
"파프리카, 노란색, 데친것",25,92.4,0.79,0.13,6.21,2.76,1.2,1,97.21,654,0,0
"파프리카, 노란색, 생것",24,92.7,0.77,0.12,5.95,2.79,1.3,0,110.6,660,0,0
"파프리카, 빨간색, 데친것",28,91.5,0.92,0.13,6.91,2.68,1.7,1,109.89,792,0,0
"파프리카, 빨간색, 생것",26,92,0.91,0.13,6.42,2.65,1.6,0,91.75,735,0,0
"파프리카, 주황색, 데친것",27,91.8,1.06,0.12,6.45,5.38,1.6,0,101.15,889,0,0
"파프리카, 주황색, 생것",24,92.4,1.02,0.12,5.88,5.26,1.3,0,116.29,877,0,0
"파프리카, 초록색, 생것",14,95.5,1,0.1,3,-,-,6,162,-,-,-
"파프리카, 외국산, 노란색, 생것",23,93.1,1.1,0.2,5.2,-,-,10,104,-,-,-
"파프리카, 외국산, 빨간색, 생것",23,93.5,1.2,0.6,4.3,-,-,14,108,-,-,-
"파프리카, 외국산, 주황색, 생것",31,91.3,1.2,0.7,6.3,-,-,12,111,-,-,-
"편강, 당조림",376,6,0.5,0.3,92.9,-,-,29,3,-,-,-
"피망, 빨간색, 생것",28,91.2,1.17,0.09,6.94,3.02,2,1,60.08,1044,0,0
"피망, 빨간색, 데친것",33,89.8,1.24,0.11,8.18,3.13,2.2,1,92.1,1050,0,0
"피망, 초록색, 생것",22,93.2,0.9,0.04,5.36,1.35,2.7,1,21.52,667,0,0
"피망, 초록색, 데친것",23,92.9,0.92,0.06,5.59,1.16,2.6,2,-,721,0,0
"할라피뇨, 통조림",27,88.89,0.92,0.94,4.74,2.14,2.6,1671,10,748,0,0
"해바라기, 싹, 생것",9,96.4,2.2,0.1,0.9,-,-,36,6,-,-,-
"호박, 싹, 생것",38,89.7,4.5,1.7,3.6,-,-,4,23,-,-,-
"호박, 잎, 생것",45,84.1,4.83,0.38,8.43,0.84,5,0,9.51,3333,0,0
"호박, 잎, 데친것",32,89.1,3.09,0.34,6.14,0.33,3.3,2,0,2357,0,0
"호박, 잎, 찐것",49,83.2,4.84,0.49,9.19,0.7,5.4,3,0,3076,0,0
"호박, 국수호박, 생것",18,94.2,0.6,0.1,4.4,-,2,1,-,-,-,-
"호박, 국수호박, 데친것",16,95.1,0.5,0.1,3.8,-,2.1,1,0,-,-,-
"호박, 늙은호박, 생것",38,89.7,0.88,0.17,8.49,3.5,1.8,1,2.2,768,0,0
"호박, 늙은호박, 말린것",333,10.7,7.6,2.42,72.33,37.86,17.6,4,26.99,5626,0,0.06
"호박, 늙은호박, 삶은것",24,93.7,0.6,0.13,5.23,2.55,1.4,0,1.49,534,0,0
"호박, 늙은호박, 찐것",40,89.1,1.09,0.14,8.88,4.93,2.3,0,2.52,928,0,0
"호박, 단호박, 생것",57,83.6,1.19,0.65,13.63,4.74,5,0,12.13,1072,0,0
"호박, 단호박, 데친것",30,90.3,1.7,0.1,6.9,-,-,0,15,-,-,-
"호박, 단호박, 찐것",66,81,1.72,0.84,15.45,7.34,5.1,0,25.99,1301,0,0
"호박, 애호박, 생것",22,93.1,1.07,0.09,5.14,2.43,2.2,0,3.11,780,0,0
"호박, 애호박, 말린것",284,9.2,13.75,1.11,67.64,41.33,19.9,4,53.21,9543,0,0
"호박, 애호박, 말린것, 데친것",31,90.5,2.24,0.26,6.54,0.67,5.8,3,2.28,1248,0,0
"호박, 애호박, 데친것",21,93.4,1.05,0.1,4.88,2.08,1.7,0,5.99,774,0,0
"호박, 쥬키니, 생것",31,90.8,1.2,0.1,7.7,-,-,6,40,-,-,-
"호박, 쥬키니, 데친것",11,96.1,0.9,0,2.4,-,-,2,0,-,-,-
"호박, 차요테, 초록색, 생것",21,94.3,0.59,0.46,4.37,2.32,-,0,6.79,514,0,0
"호박, 차요테, 하얀색, 생것",19,94.4,0.61,0.33,4.27,2.54,1.7,0,8.13,919,0,0
"호박즙, 천연과즙",21,93.9,0.64,0,4.73,3.53,0.9,0,0.19,427,0,0
"홑잎나물, 생것",96,71.3,4.77,0.84,21.59,3.32,17.2,1,-,2965,0,0
"홑잎나물, 데친것",78,76.9,4.03,0.94,17.03,2.07,13,2,-,2737,0,0
"검은비닐버섯, 생것",13,93.2,1.8,0.1,4.5,-,-,3,5,-,-,-
"검은비닐버섯, 말린것",177,10.6,20.1,2.7,62.1,-,-,-,0,-,-,-
"나도팽나무버섯, 생것",16,91.2,2.4,0,5.7,-,-,14,47,-,-,-
"나도팽나무버섯, 말린것",182,3.4,23.6,0.5,66.1,-,-,64,246,-,-,-
"노루궁뎅이버섯, 생것",13,93.3,2.57,0.41,2.89,0.54,2.5,2,0,1900,0,0
"노루궁뎅이버섯, 데친것",18,90.9,3.28,0.4,4.68,0.12,3.4,5,0,2490,0,0
"노루궁뎅이버섯, 말린것",179,3.9,24.5,3.2,57.8,-,-,57,225,-,-,-
"느타리버섯, 생것",15,91.9,2.6,0.14,4.7,0.74,2.9,2,0.21,1931,0,0
"느타리버섯, 데친것",21,89.4,3.26,0.23,6.51,0.01,7.1,3,0,2344,0,0
"느타리버섯, 말린것",189,4.1,25.1,3.9,60.72,-,57.2,19,4.13,19067,0,0.02
"느타리버섯, 말린것(자연건조)",182,6.3,25.36,2.98,58.92,-,57.2,19,3.33,18983,0,0.02
"느타리버섯, 노랑느타리버섯, 생것",16,91.5,2.5,0.1,5.3,-,-,20,1,-,-,-
"느타리버섯, 분홍느타리버섯, 생것",24,87,4.1,0,8.1,-,-,11,0,-,-,-
"느타리버섯, 여름느타리버섯, 생것",21,88.8,4.4,0.1,6,-,-,17,4,-,-,-
"느타리버섯, 참타리버섯, 생것",16,91.4,2.6,0,5.3,-,-,5,4,-,-,-
"느타리버섯, 참타리버섯, 데친것",20,89.5,3.9,0,6.1,-,-,7,3,-,-,-
"느타리버섯, 청느타리버섯, 생것",18,90.2,3.9,0,5.2,-,-,9,1,-,-,-
"느티만가닥버섯, 생것",21,88.6,2.66,0.21,7.52,0.39,3.9,1,0.72,1790,0,0
"느티만가닥버섯, 데친것",21,89.2,2.7,0.35,7.05,0.19,4.6,1,0,2066,0,0
"능이버섯(향버섯), 생것",17,91,2.2,0.1,5.9,-,7,12,-,-,-,-
"동충하초, 누에동충하초, 생것",27,86.3,5.56,0.38,7.07,0.33,-,23,0,4207,0,0
"동충하초, 누에동충하초, 말린것",133,7,60.9,2.4,0,-,-,1480,2,-,-,-
"만가닥버섯, 생것",17,91.1,2.34,0.48,5.21,0.36,3,3,0,1783,0,0
"만가닥버섯, 데친것",17,91,2.75,0.36,5.06,0.03,4,2,0,1959,0,0
"목이버섯, 생것",13,93.6,0.79,0.19,5.22,0.14,3.6,10,0,420,0,0
"목이버섯, 말린것",169,12.9,11.88,1.26,69.66,1.98,43.5,108,0,7284,0,0.01
"목이버섯, 말린것(자연건조)",183,6.7,14.1,1.99,72.78,1.66,53,157,0,7340,0,0.01
"목이버섯, 데친것",13,93.5,1.15,0.23,4.84,0,3.7,11,0,557,0,0
"목이버섯, 흰백목이, 생것",28,85.6,1.2,0.55,11.58,0.18,5.5,7,0,1048,0,0
"목이버섯, 흰백목이, 데친것",18,91.2,1.02,0.43,7.01,0.1,3.4,4,0,707,0,0
"밤버섯, 생것",17,91.7,2.9,0.9,3.5,-,-,-,2,-,-,-
"버들송이버섯, 생것",20,88.4,4.2,0.1,5.5,-,-,7,17,-,-,-
"버들송이버섯, 갓, 말린것",191,3.9,23.3,4.7,61.6,-,-,-,0,-,-,-
"버들송이버섯, 줄기, 말린것",183,7.6,14.3,2.7,71.1,-,-,-,0,-,-,-
